2.120224014336916873e+00
6.613544356067191377e-01
6.836693548387090535e-01
8.962497713615168171e-02
6.307756965815453087e-02
1.151578908314163929e-01
6.982455197132610980e-01
5.683016465677536572e-02
7.666307372418432187e-02
1.090928912187325434e-01
7.148207885304656006e-01
-2.515853255698019802e-03
9.732914876200031429e-02
9.652582861166131289e-02
7.144023297491038926e-01
1.754462940631462513e-03
9.574516717963117707e-02
9.781525885924491348e-02
2.518872759856631838e+00
8.517890039750600772e-01
7.439193548387098565e-01
3.813766383584162728e-02
1.397810099905572589e-01
1.702800659217761914e-01
7.580869175627239498e-01
-1.395448102654454382e-02
1.662487835198972752e-01
1.533292797317841738e-01
7.791290322580651795e-01
-5.078488572772413279e-02
1.828872405765475939e-01
1.466049173630369074e-01
7.781353046594980949e-01
-4.935972821096403645e-02
1.818781315929690057e-01
1.466487765102189866e-01
