0.45348,0.096101,0.082763,0.01533,0.036724,0.063294,0.086502,-0.0040577,0.050169,0.05241,0.086884,-0.012513,0.058187,0.045261,0.085551,-0.0097915,0.05768,0.044223,0.29289,0.06635,0.052329,0.0037797,0.033358,0.042092,0.052498,-0.0044668,0.037794,0.038004,0.05121,-0.01076,0.043135,0.030949,0.049564,-0.0068539,0.041395,0.031916
0.096101,0.037112,0.021553,0.0024079,0.014359,0.019342,0.021876,-0.0010197,0.016619,0.017509,0.021379,-0.0051826,0.019175,0.014736,0.020964,-0.0049288,0.019178,0.014356,0.044056,0.023912,0.012426,-0.00053712,0.01144,0.012338,0.012161,-0.0019955,0.012191,0.011518,0.010979,-0.0037228,0.013178,0.0095531,0.010509,-0.0032338,0.012877,0.0095948
0.082763,0.021553,0.017707,0.00299,0.0085585,0.013749,0.017808,5.3936e-06,0.010625,0.011802,0.017178,-0.0021808,0.012228,0.0099394,0.016912,-0.0020412,0.012243,0.0096171,0.049866,0.015126,0.011224,0.00035098,0.0077897,0.0092952,0.011127,-0.00043353,0.0082054,0.00875,0.010031,-0.00187,0.009102,0.0070215,0.0096663,-0.0016373,0.0089932,0.0069435
0.01533,0.0024079,0.00299,0.003944,-0.0005035,0.0031026,0.0041248,-0.0015366,0.0024138,0.0010989,0.0035218,5.4298e-05,0.0017507,0.001408,0.0035588,-8.1746e-05,0.0018137,0.0013085,0.010797,0.0030674,0.0020809,0.0025914,0.00025928,0.0026099,0.0031931,-0.0016656,0.0025143,0.0012573,0.0027309,-0.00046124,0.001994,0.0014193,0.0026768,-0.00049309,0.002,0.001395
0.036724,0.014359,0.0085585,-0.0005035,0.0067699,0.0075502,0.0081407,0.00028531,0.0065281,0.0074916,0.0078008,-0.0020246,0.0078157,0.0059996,0.0076099,-0.002105,0.0078584,0.0058061,0.013439,0.0087747,0.0047509,-0.0013759,0.0050542,0.0043999,0.0041464,-8.0858e-05,0.0043307,0.0046728,0.0035819,-0.0011794,0.0048402,0.003686,0.0034313,-0.001194,0.0048292,0.003634
0.063294,0.019342,0.013749,0.0031026,0.0075502,0.012333,0.014299,-0.0013064,0.010337,0.01002,0.013399,-0.0025126,0.011209,0.0086397,0.013229,-0.0027418,0.011377,0.0082456,0.029604,0.012907,0.0079772,0.00064986,0.0062853,0.007757,0.0081885,-0.0016376,0.007523,0.0067262,0.0071368,-0.0019115,0.0077011,0.0056803,0.0068839,-0.0018932,0.0076666,0.0056088
0.086502,0.021876,0.017808,0.0041248,0.0081407,0.014299,0.0192,-0.0011008,0.011598,0.01187,0.017954,-0.0024128,0.012671,0.010104,0.017698,-0.002255,0.012706,0.0097439,0.052182,0.015212,0.011287,0.0014906,0.0072218,0.00968,0.011913,-0.0015282,0.008916,0.0085338,0.010527,-0.0020648,0.0093235,0.0069953,0.01017,-0.0016434,0.009106,0.0070437
-0.0040577,-0.0010197,5.3936e-06,-0.0015366,0.00028531,-0.0013064,-0.0011008,0.0038388,-0.0025977,0.00065019,-0.00060665,0.0013638,-0.0012655,-0.00014702,-0.00064138,0.0015151,-0.0014432,3.2199e-05,0.00095027,0.0016651,0.00090617,-0.0015044,0.0015503,0.00029296,-3.3961e-05,0.0025802,-0.00067781,0.0016461,0.00021915,0.00038488,0.0004562,0.0008584,0.00015533,0.00020025,0.00055237,0.00071662
0.050169,0.016619,0.010625,0.0024138,0.0065281,0.010337,0.011598,-0.0025977,0.0096671,0.0080513,0.010502,-0.0028337,0.0098317,0.0070895,0.010353,-0.0031816,0.010072,0.0066616,0.02047,0.0097357,0.0056778,0.00061151,0.0045683,0.005789,0.0060007,-0.0022846,0.0061853,0.0046061,0.0051506,-0.001711,0.0058759,0.0040837,0.0049895,-0.0016306,0.005791,0.0041185
0.05241,0.017509,0.011802,0.0010989,0.0074916,0.01002,0.01187,0.00065019,0.0080513,0.0095575,0.011283,-0.0019134,0.0095893,0.0077209,0.011044,-0.0018771,0.0095734,0.0075108,0.025548,0.012132,0.0072609,-0.00061984,0.0064794,0.0066939,0.0069142,-0.0001792,0.0062157,0.0067189,0.0060456,-0.0015197,0.0069003,0.0053408,0.0057926,-0.0014876,0.0068678,0.0052489
